2021-05-10 18:49:33.342 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.6.Final
2021-05-10 19:47:45.046 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:45.049 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:45.054 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:45.543 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:45.550 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:46.005 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:46.012 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:46.471 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:46.477 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:46.967 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:46.974 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:47.456 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:47.463 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:47.581 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:47.589 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:47.669 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:47.676 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:47.758 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:47.764 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:47.967 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:47.972 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:48.446 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:48.453 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:47:49.882 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:47:49.913 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:46.811 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:46.814 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:46.818 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:46.818 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:46.822 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:46.823 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:46.824 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:46.824 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:47.314 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:47.320 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:47.805 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:47.812 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:48.272 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:48.282 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:48.734 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:48.741 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:49.194 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:49.211 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:49.658 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:49.667 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:50.120 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:50.133 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:53.996 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.003 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:54.059 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.066 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:54.702 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.705 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.705 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.707 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:54.711 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:54.714 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:54.714 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:54.716 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:55.202 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:55.209 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:55.656 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:55.668 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:56.143 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:56.151 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:56.664 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:56.673 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.170 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.175 [http-nio-8080-exec-6] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.517 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.524 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.536 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.544 [http-nio-8080-exec-1] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.555 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.563 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.574 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.580 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.593 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.599 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.612 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.618 [http-nio-8080-exec-2] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.630 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.636 [http-nio-8080-exec-5] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.647 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.654 [http-nio-8080-exec-9] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:57.659 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:57.665 [http-nio-8080-exec-8] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:58.114 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:58.123 [http-nio-8080-exec-7] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:51:59.538 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:51:59.546 [http-nio-8080-exec-4] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:52:02.902 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:52:02.920 [http-nio-8080-exec-10] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
2021-05-10 19:52:05.357 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - checking username:admin
2021-05-10 19:52:05.363 [http-nio-8080-exec-3] INFO  x.a.c.s.component.JwtAuthenticationTokenFilter - authenticated user:admin
